entity,category,node_type,pagerank,degree,country
ACG ACCOUNTS LIMITED,Pandora Papers,[Entity],0.532500028610229,0,British Virgin Islands
"ACGL (LUXEMBOURG), S.A.",Pandora Papers,[Intermediary],0.150000005960464,2,NULL
ACHOR SERVICES LTD,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
ACHOT LEVONOVICH KARAPETIAN,Pandora Papers,[Officer],0.150000005960464,1,NULL
ACILINO RAMIREZ MENDOZA,Pandora Papers,[Officer],0.150000005960464,1,NULL
ACINELLI MANAGEMENT CORP.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ACKERFIELD OVERSEAS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ACKERY INVESTMENTS S.A,Pandora Papers,[Entity],0.405000001192093,0,NULL
ACKLAM GROUP LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ACMAR S.A,Pandora Papers,[Entity],0.574999988079071,0,NULL
ACME Consultancy Limited,Pandora Papers,[Entity],0.277782082557678,0,NULL
ACONCAGUA INVESTMENTS LIMITED,Pandora Papers,[Entity],0.915000021457672,0,British Virgin Islands
ACONDALE LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ACONDALE LIMITED,Pandora Papers,[Entity],0.27885639667511,0,NULL
ACORN GROUP LIMITED INC,Pandora Papers,[Entity],0.29025000333786,0,NULL
ACOZ CORPORATION,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
"ACQUA 44, S.A",Pandora Papers,[Entity],0.303000003099442,0,NULL
Acqua Capital Limited,Pandora Papers,[Entity],0.277782082557678,0,NULL
ACQUA REAL ESTATE S.A,Pandora Papers,[Entity],0.303000003099442,0,NULL
ACQUAMARINA INVESTMENTS LTD,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ACRISTON INVESTMENTS S.A.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ACROLL TRADING INC,Pandora Papers,[Entity],0.29025000333786,0,NULL
ACROLL TRADING INC.,Pandora Papers,[Entity],0.213750004768372,0,British Virgin Islands
ACROSS ENTERPRISES LTD.,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
ACSYSTEM INVEST S.A,Pandora Papers,[Entity],0.277782082557678,0,NULL
ACT-AGENT FOR CORPORATE TRUST LTD.,Pandora Papers,[Intermediary],0.150000005960464,2,NULL
ACTE CO. LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ACTIBOLSA SOCIEDAD DE VALORES S.A.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ACTION PARTNERS S.A,Pandora Papers,[Entity],0.277782082557678,0,NULL
ACTIUS INVESTMENTS LTD.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ACTIVE INTERNATIONAL MANAGEMENT SERVICES  LTD,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ACTIWINE RESOURCES LTD.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ACTLANE INTERNATIONAL LIMITED,Pandora Papers,[Entity],0.406536132097244,0,NULL
Acts Telecom Services Ltd.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ACUE INTERNATIONAL LIMITED,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
Acute Advisory Services Limited,Pandora Papers,[Intermediary],0.150000005960464,1,NULL
ADA MABEL KORN,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADA MARIA ORTELI,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADA MARIA ORTELLI,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADA SUSANA GROTTE DE CAMHI,Pandora Papers,[Officer],0.150000005960464,2,NULL
ADAEZE NWAGBOLIWE UDENSI,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADAGIO INTERNATIONAL HOLDINGS LTD.,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
ADAGIO PROPERTIES LIMITED,Pandora Papers,[Entity],0.277500003576279,0,NULL
ADAGIO PROPERTIES LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADAIR CORPORATE LIMITED,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
ADALBERTO JOSE PEREIRA ROGERIO,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADALBERTO MANUEL DA FONSECA NEIVA,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADALBERTO OMAR CAMPANA,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADALGRES INVESTMENTS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADAM ALEXANDER RABINOWITZ,Pandora Papers,[Officer],0.150000005960464,2,NULL
ADAM CHARLES HILLARD HARTLEY,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADAM FRANK ALEXANDER,Pandora Papers,[Officer],0.150000005960464,2,NULL
ADAM FUNDS SPC LTD,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
ADAM HALL,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADAM JAMES NICHOLAS HALL,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADAM JOHN DAKERS,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADAM JOHN DAKERS,Pandora Papers,[Officer],0.150000005960464,2,NULL
ADAM PETER CLARKE,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADAM PETR,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADAM'S ALE INC,Pandora Papers,[Entity],0.660000026226044,0,British Virgin Islands
ADAMA HOLDINGS FI CORP,Pandora Papers,[Entity],0.277782082557678,0,NULL
ADAMANTIUM CAPITAL LTD,Pandora Papers,[Entity],0.532500028610229,0,British Virgin Islands
ADAMANTIUM INTERNATIONAL LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADAMO FARESE PORCARO,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADAMS ADVISORS CORP.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADANA HOLDINGS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADANAC ASSOCIATES S.A,Pandora Papers,[Entity],0.282053560018539,0,NULL
ADANSONIA DEVELOPMENT INC.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADAOHA PAULINE UGO-NGADI,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADARSH SHRIKANT,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADAS INC.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADAUGO LOIS UDEMBA,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADAVICE LTD,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADBROOK HOLDING S.A,Pandora Papers,[Entity],0.277782082557678,0,NULL
ADCAT OVERSEAS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADDAX CORPORATE S.A.,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
ADDISON BUSINESS LTD,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
ADEBAYO AKINADE OLAWOYIN,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADEBAYO KAMALDEEN SANNI,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADECON INVESTMENTS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADECTA HOLDINGS LTD,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
ADEDAPO EGHOSA OLA,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADEDAPO OLUSEUN ABIODUN,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADEGBOYEGA FATIMILEHIN,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADEL AL GHANIM,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADEL ESAM A GHAZZAWI,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADEL KAREM JEMAH,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADEL SAEED IBRAHIM AL QASEM,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADELA ARMIDA DE IZCUE BAZO DE ISOLA,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADELA JOAQUINA PIZZO,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADELA SUSANA STEINBERG DE CALVO,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADELA ZONANA ESQUENAZI,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADELAIDE INTERNATIONAL OVERSEAS LIMITED,Pandora Papers,[Entity],0.278618425130844,0,NULL
ADELAIDE INVESTMENTS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADELALMA INVESTMENTS S.A,Pandora Papers,[Entity],0.532500028610229,0,NULL
ADELCREST PROPERTIES LIMITED,Pandora Papers,[Entity],0.278618425130844,0,NULL
ADELE JULIA SIMSON,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADELE LAURA CONSTANTINEAU,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADELEKE TAJUDEEN ADEFALA,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADELEY HOLDING S.A,Pandora Papers,[Entity],0.405000001192093,0,NULL
ADELIA DE DOMINICI,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADELIA FERNANDES,Pandora Papers,[Intermediary],0.150000005960464,1,NULL
ADELINA INES DALESIO,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADELINA SELEM DE SELEM,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADELINO ALVES VERISSIMO,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADELISE SERVICES LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADELISE SERVICES LIMITED,Pandora Papers,[Entity],0.281142860651016,0,NULL
ADELOR INVESTMENTS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADELVILLE LIMITED,Pandora Papers,[Entity],0.27885639667511,0,NULL
Adem Managemente Services (PTC) Limited,Pandora Papers,[Entity],0.415625005960464,0,NULL
ADEN KENNEDY HOLNESS,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADENBURG TRADING LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADEOYE ALAO ADENIJI-FASHOLA,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADEREMI WAHEED BABALOLA,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADERFIELD HOLDINGS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADERMATT FINANCE LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADERMATT FINANCE LIMITED,Pandora Papers,[Entity],0.277500003576279,1,British Virgin Islands
ADERMATT FINANCE LIMITED,Pandora Papers,[Officer],0.150000005960464,0,NULL
ADERMATT FINANCE LIMITED,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADERMATT INVESTEMENT FUND (CAYMAN) LTD,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADERSEN INVESTMENTS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADERSON INTERNATIONAL LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADERTON LIMITED,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
ADERVILLE TRADING LTD.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADESIMBO LAWAL SOLARIN,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADETUNZHI BAMGHALA,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADEWALE ADEDAMOLA OLAWOYIN,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADEYEMI EDUN,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADEYEMI OLATUNDE ADIATU,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADEYEMI OLUBUKOLA ONABOWALE,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADG CAPITAL LTD,Pandora Papers,[Entity],0.213750004768372,0,British Virgin Islands
ADG CAPITAL LTD,Pandora Papers,[Entity],0.341250002384186,0,British Virgin Islands
ADHARA STEFANNY DURAN ARMAS,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADHIK AGROCHEMICALS INTERNATIONAL LTD.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADIENNA INVESTMENTS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADIF INTERNATIONAL LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADIGHEJI OYOVBAKERUO OTOBO,Pandora Papers,[Officer],0.150000005960464,3,NULL
ADIGONI GALINEOU,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADIL ALSHINBAYEV,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADIL KOBEGEN,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADIL TASTANOV,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADINA AZRAK DE SUTTON,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADINKER OVERSEAS LIMITED,Pandora Papers,[Entity],0.532500028610229,0,British Virgin Islands
ADIRA TRADE INC,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
ADITI SHIVINDER SINGH,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADITON HOLDINGS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADKIN INVESTMENTS LTD,Pandora Papers,[Entity],0.405000001192093,0,NULL
ADKIN INVESTMENTS LTD.,Pandora Papers,[Intermediary],0.150000005960464,1,NULL
ADLER  FINANCE LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADLER YEHEZKEL,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADLIGTON HOLDINGS LIMITED,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
ADMINISTRA SIGNATORIES LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
"ADMINISTRADORA SERTEL, S.A",Pandora Papers,[Entity],0.405000001192093,0,NULL
"ADMINISTRADORA SERTEL, S.A.",Pandora Papers,[Intermediary],0.150000005960464,1,NULL
ADMINISTRAL ANSTALT,Pandora Papers,[Intermediary],0.150000005960464,1,NULL
ADMIRAL INVESTMENTS CORP.,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
ADMIRON HOLDINGS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADMOR HOLDINGS LTD.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADNAN AFRIDI,Pandora Papers,[Officer],0.150000005960464,2,NULL
ADNAN AHMADZADA,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADNAN JAMIL KOUDY AL-FALAH,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADNAN KIVAN,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADNAN OMAR AWADH AL OBTHANI,Pandora Papers,[Officer],0.150000005960464,1,NULL
adnext Inc,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADO PETER NOLTE,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADOLBA CO LTD,Pandora Papers,[Entity],0.27885639667511,0,NULL
ADOLF HEINRICH KELLE,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADOLFO ALEXANDER MANAURE REYES,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADOLFO ANTONIO GARCIA BAUDRIT,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADOLFO ARIE COHEN CIOBOTARU,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADOLFO ARSAVIR DOLMATZIAN,Pandora Papers,[Officer],0.150000005960464,2,NULL
ADOLFO KALACH ROMANO,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADOLFO KEURIKIAN,Pandora Papers,[Officer],0.150000005960464,2,NULL
ADOLFO RAMON COCIÑA,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADOLFO RAUL FOIERI,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADOLFO RUBEN VILLA,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADOLFO SORIA RUEDA,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADOLFO ZAPAN HALLAK,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADOLPHO MILECH,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADON Development LTD,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
ADONBY INTERNATIONAL LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADONI OVERSEAS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
"ADOSINDA MANAGEMENT, INC",Pandora Papers,[Entity],0.283295452594757,0,NULL
ADRIA GROUP LTD.,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
ADRIAAN SATURNINO HABIBE,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIAAN STEPHANES JOHANNES GEY VAN PITTIUS,Pandora Papers,[Officer],0.150000005960464,2,NULL
ADRIAN ALBERTO FRANCO,Pandora Papers,[Intermediary],0.150000005960464,1,NULL
ADRIAN ALBERTO FRANCO,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIAN ALBERTO VILLA,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIAN ANDONE,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIAN ANTONIO REQUEIRA DUGUM,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIAN ASTON,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIAN AUGUSTO LEONI GUIRAUTE,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIAN BERNARDO MARGONINER LONGINOTTO,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIAN DIVECHA,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIAN ENRIQUE SAEZ,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIAN ESTEBAN FRIED,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIAN GABRIEL RUTENBERG FINCHEL,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIAN GARCIA SANCHEZ,Pandora Papers,[Officer],0.150000005960464,1,NULL
Adrian Garcia Sánchez,Pandora Papers,[Intermediary],0.150000005960464,1,NULL
ADRIAN GAYLER,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIAN GUILLERMO BLOCH,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIAN GUSTAVO MITRECE,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIAN HUGO SAPORITI,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIAN JOHN WILLIAMS,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIAN KRUPCHANSKIY,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIAN LEIGH DAVIES,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIAN LEONARDO WAISBURG,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIAN LUNGAN,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIAN MARCELO UMANSKY,Pandora Papers,[Intermediary],0.150000005960464,1,NULL
ADRIAN MARCELO UMANSKY,Pandora Papers,[Officer],0.150000005960464,1,NULL
Adrian Saez,Pandora Papers,[Intermediary],0.150000005960464,1,NULL
ADRIAN SCHOFIELD HALL,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIAN WILLIAMS,Pandora Papers,[Intermediary],0.150000005960464,1,NULL
ADRIAN WOSLAVSKY COHEN,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA ARROYAVE TRUJILLO,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA CAROLINA VARGAS VIVAS,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA CUK RAFFAELLI,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA DE MELLO BARRETO,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA DE OLIVEIRA FAUZA,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA DE OLIVEIRA PIMENTEL DA ROSA,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA ELENA ARCAY CONTRERAS,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA FATIMA DE LIBERO,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA FLUMINI,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA GUILLERMO SALVUCCI,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA IRENE CAPPONE,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA LINA CASSEL DE CHULLMIR,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA LUCÍA PATIÑO GÓMEZ,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA MARIA BERTUCH,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA MARIA LIMA KERTZMAN,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA MONICA BRONZINI,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA MONICA KÜKER,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA NOEMI CHARYTON,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA PACHECO NUNES DE,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA PAOLINI LACOMBE FRANCA,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA PATRICIA PEREZ,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA REGINA PEREZ,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA ROSALINDA MAZZA,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA ROSSINI,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA SCODRO MOSQUETTI,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA STELLA BARRERO MAHECHA,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA TEPLIXKE,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANA VALIENTE DE TONA,Pandora Papers,[Intermediary],0.150000005960464,1,NULL
ADRIANA VALIENTE DE TONA,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANIUS MARIA JOHANNES HENRICA VAN DER  HEIJDEN,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANO CALVO,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANO DE FREITAS CAPELO,Pandora Papers,[Officer],0.150000005960464,2,NULL
ADRIANO JOSE REIS MARTINS,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIANUS MARIA JOHANNES HENRICA VAN DER HEIJDEN,Pandora Papers,[Officer],0.150000005960464,1,NULL
Adrianus Van Der Heijden Investments Inc,Pandora Papers,[Entity],0.405282080173492,0,NULL
ADRIATICA CORPORACION DE INVERSIONES LTD.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADRIDGE INVESTMENTS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADRIELLE INVESTMENTS S.A,Pandora Papers,[Entity],0.405000001192093,0,NULL
ADRIEN FRANCIS A. DE SUTTER,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIEN NOEL,Pandora Papers,[Officer],0.150000005960464,1,NULL
ADRIFIN SERVICES Ltd,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADSCENSIO CORP,Pandora Papers,[Entity],0.192499995231628,0,British Virgin Islands
ADSCENSIO CORP,Pandora Papers,[Entity],0.234999999403954,0,British Virgin Islands
ADSCLARK INVESTMENTS INC,Pandora Papers,[Entity],0.282053560018539,0,NULL
Adult Protect Ltd,Pandora Papers,[Entity],0.277782082557678,0,NULL
ADVANCED CAPITAL (ADC) CORP.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADVANCED CONSTRUCTION TECHNOLOGY SERVICES INC,Pandora Papers,[Entity],0.660000026226044,0,British Virgin Islands
ADVANCED DIGITAL APPLICATIONS HOLDING LTD,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ADVANCED MANAGEMENT SERVICES AMS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
